time ground_force_vx ground_force_vy ground_force_vz ground_force_px ground_force_py ground_force_pz
0.290786548082268 -14.502 20.315 0 0 0 0
0.290994997220678 -14.243 19.873 0 0 0 0
0.291203446359088 -13.985 19.139 0 0 0 0
0.291411895497499 -13.601 18.257 0 0 0 0
0.291620344635909 -13.011 17.374 0 0 0 0
0.291828793774319 -12.42 16.492 0 0 0 0
0.292037242912729 -11.83 15.609 0 0 0 0
0.29224569205114 -11.24 14.727 0 0 0 0
0.29245414118955 -10.65 14.032 0 0 0 0
0.29266259032796 -10.092 13.591 0 0 0 0
0.29287103946637 -9.748 13.15 0 0 0 0
0.29307948860478 -9.403 12.709 0 0 0 0
0.293287937743191 -9.082 12.267 0 0 0 0
0.293496386881601 -8.786 11.826 0 0 0 0
0.293704836020011 -8.491 11.385 0 0 0 0
0.293913285158421 -7.999 10.944 0 0 0 0
0.294121734296832 -7.113 10.502 0 0 0 0
0.294330183435242 -6.228 10.056 0 0 0 0
0.294538632573652 -5.421 9.541 0 0 0 0
0.294747081712062 -4.904 9.027 0 0 0 0
0.294955530850472 -4.387 8.512 0 0 0 0
0.295163979988883 -3.871 7.997 0 0 0 0
0.295372429127293 -2.927 7.482 0 0 0 0
0.295580878265703 -1.747 7.021 0 0 0 0
0.295789327404113 -0.566 6.579 0 0 0 0
0.295997776542524 0.614 6.138 0 0 0 0
0.296206225680934 1.795 5.697 0 0 0 0
0.296414674819344 2.976 5.256 0 0 0 0
0.296623123957754 4.235 4.814 0 0 0 0
0.296831573096165 5.612 4.587 0 0 0 0
0.297040022234575 6.989 4.587 0 0 0 0
0.297248471372985 8.225 4.587 0 0 0 0
0.297456920511395 9.405 4.749 0 0 0 0
0.297665369649805 10.586 5.19 0 0 0 0
0.297873818788216 12.09 5.631 0 0 0 0
0.298082267926626 13.812 6.218 0 0 0 0
0.298290717065036 15.534 7.248 0 0 0 0
0.298499166203446 16.938 8.277 0 0 0 0
0.298707615341857 18.315 9.07 0 0 0 0
0.298916064480267 19.988 9.688 0 0 0 0
0.299124513618677 22.571 10.092 0 0 0 0
0.299332962757087 23.804 10.092 0 0 0 0
0.299541411895497 23.46 10.092 0 0 0 0
0.299749861033908 23.116 9.857 0 0 0 0
0.299958310172318 22.393 8.828 0 0 0 0
0.300166759310728 21.045 7.339 0 0 0 0
0.300375208449138 22.766 8.663 0 0 0 0
0.300583657587549 24.488 9.987 0 0 0 0
0.300792106725959 26.475 11.311 0 0 0 0
0.301000555864369 28.541 12.634 0 0 0 0
0.301209005002779 30.607 13.958 0 0 0 0
0.30141745414119 32.673 15.282 0 0 0 0
0.3016259032796 34.739 16.942 0 0 0 0
0.30183435241801 36.508 18.707 0 0 0 0
0.30204280155642 38.23 20.472 0 0 0 0
0.30225125069483 40.015 22.237 0 0 0 0
0.302459699833241 42.081 24.002 0 0 0 0
0.302668148971651 44.147 25.767 0 0 0 0
0.302876598110061 46.214 27.956 0 0 0 0
0.303085047248471 48.28 30.53 0 0 0 0
0.303293496386882 50.346 33.104 0 0 0 0
0.303501945525292 52.412 35.459 0 0 0 0
0.303710394663702 54.478 37.775 0 0 0 0
0.303918843802112 56.544 40.092 0 0 0 0
0.304127292940522 58.61 42.63 0 0 0 0
0.304335742078933 60.676 45.719 0 0 0 0
0.304544191217343 62.742 48.807 0 0 0 0
0.304752640355753 64.808 52.212 0 0 0 0
0.304961089494163 66.874 55.815 0 0 0 0
0.305169538632574 68.703 59.419 0 0 0 0
0.305377987770984 70.474 62.953 0 0 0 0
0.305586436909394 72.245 66.483 0 0 0 0
0.305794886047804 73.865 70.013 0 0 0 0
0.306003335186215 75.415 74.45 0 0 0 0
0.306211784324625 76.964 79.083 0 0 0 0
0.306420233463035 78.506 83.639 0 0 0 0
0.306628682601445 79.981 87.757 0 0 0 0
0.306837131739855 81.457 91.876 0 0 0 0
0.307045580878266 82.933 96.385 0 0 0 0
0.307254030016676 84.117 101.33 0 0 0 0
0.307462479155086 85.297 106.58 0 0 0 0
0.307670928293496 86.478 112.75 0 0 0 0
0.307879377431907 87.403 118.36 0 0 0 0
0.308087826570317 88.288 123.3 0 0 0 0
0.308296275708727 89.174 128.35 0 0 0 0
0.308504724847137 89.657 133.75 0 0 0 0
0.308713173985548 90.001 139.16 0 0 0 0
0.308921623123958 90.323 144.56 0 0 0 0
0.309130072262368 90.323 151.18 0 0 0 0
0.309338521400778 90.323 157.78 0 0 0 0
0.309546970539188 90.323 163.19 0 0 0 0
0.309755419677599 90.323 168.59 0 0 0 0
0.309963868816009 90.323 174 0 0 0 0
0.310172317954419 90.253 180 0 0 0 0
0.310380767092829 89.995 186.18 0 0 0 0
0.31058921623124 89.737 193.12 0 0 0 0
0.31079766536965 89.479 199.91 0 0 0 0
0.31100611450806 89.195 206.09 0 0 0 0
0.31121456364647 88.899 212.92 0 0 0 0
0.31142301278488 88.604 220.64 0 0 0 0
0.311631461923291 88.182 227.37 0 0 0 0
0.311839911061701 87.665 233.55 0 0 0 0
0.312048360200111 87.149 240.05 0 0 0 0
0.312256809338521 86.628 247 0 0 0 0
0.312465258476932 85.595 253.46 0 0 0 0
0.312673707615342 84.562 259.63 0 0 0 0
0.312882156753752 83.461 266.12 0 0 0 0
0.313090605892162 82.221 273.07 0 0 0 0
0.313299055030573 81.002 279.16 0 0 0 0
0.313507504168983 79.969 284.72 0 0 0 0
0.313715953307393 78.936 290.83 0 0 0 0
0.313924402445803 77.66 297.78 0 0 0 0
0.314132851584213 76.053 304.25 0 0 0 0
0.314341300722624 74.446 310.43 0 0 0 0
0.314549749861034 72.839 315.92 0 0 0 0
0.314758198999444 71.214 320.34 0 0 0 0
0.314966648137854 69.561 324.75 0 0 0 0
0.315175097276265 67.834 329.36 0 0 0 0
0.315383546414675 65.768 334.51 0 0 0 0
0.315591995553085 63.702 339.65 0 0 0 0
0.315800444691495 61.636 345.41 0 0 0 0
0.316008893829905 59.57 351.59 0 0 0 0
0.316217342968316 57.504 357.32 0 0 0 0
0.316425792106726 55.438 362.26 0 0 0 0
0.316634241245136 53.171 367.06 0 0 0 0
0.316842690383546 50.691 371.04 0 0 0 0
0.317051139521957 48.212 375.01 0 0 0 0
0.317259588660367 45.733 378.99 0 0 0 0
0.317468037798777 43.253 383.62 0 0 0 0
0.317676486937187 40.774 388.26 0 0 0 0
0.317884936075598 38.295 392.71 0 0 0 0
0.318093385214008 35.323 396.83 0 0 0 0
0.318301834352418 32.224 400.95 0 0 0 0
0.318510283490828 29.124 404.37 0 0 0 0
0.318718732629238 26.025 407.46 0 0 0 0
0.318927181767649 22.926 410.55 0 0 0 0
0.319135630906059 20.101 414.15 0 0 0 0
0.319344080044469 17.622 417.76 0 0 0 0
0.319552529182879 15.012 421.05 0 0 0 0
0.31976097832129 11.912 423.7 0 0 0 0
0.3199694274597 8.593 426.34 0 0 0 0
0.32017787659811 4.977 428.84 0 0 0 0
0.32038632573652 1.361 430.77 0 0 0 0
0.320594774874931 -2.254 432.7 0 0 0 0
0.320803224013341 -6.905 434.63 0 0 0 0
0.321011673151751 -10.829 436.32 0 0 0 0
0.321220122290161 -13.929 437.86 0 0 0 0
0.321428571428571 -17.281 439.4 0 0 0 0
0.321637020566982 -20.588 440.89 0 0 0 0
0.321845469705392 -23.687 441.66 0 0 0 0
0.322053918843802 -26.997 442.43 0 0 0 0
0.322262367982212 -30.346 443.2 0 0 0 0
0.322470817120623 -33.445 443.58 0 0 0 0
0.322679266259033 -36.544 443.58 0 0 0 0
0.322887715397443 -39.643 443.58 0 0 0 0
0.323096164535853 -43.472 443.58 0 0 0 0
0.323304613674263 -47.224 443.42 0 0 0 0
0.323513062812674 -50.323 443.11 0 0 0 0
0.323721511951084 -53.422 442.8 0 0 0 0
0.323929961089494 -56.521 442.5 0 0 0 0
0.324138410227904 -59.207 442.17 0 0 0 0
0.324346859366315 -61.79 441.55 0 0 0 0
0.324555308504725 -64.372 440.94 0 0 0 0
0.324763757643135 -66.836 440.32 0 0 0 0
0.324972206781545 -68.902 439.7 0 0 0 0
0.325180655919956 -71.275 438.53 0 0 0 0
0.325389105058366 -73.955 436.99 0 0 0 0
0.325597554196776 -76.022 435.44 0 0 0 0
0.325806003335186 -77.954 433.91 0 0 0 0
0.326014452473596 -79.607 432.75 0 0 0 0
0.326222901612007 -81.25 431.59 0 0 0 0
0.326431350750417 -82.8 430.44 0 0 0 0
0.326639799888827 -84.381 429.02 0 0 0 0
0.326848249027237 -86.034 427.3 0 0 0 0
0.327056698165648 -87.611 425.59 0 0 0 0
0.327265147304058 -88.3 423.87 0 0 0 0
0.327473596442468 -88.989 422.06 0 0 0 0
0.327682045580878 -89.519 420.13 0 0 0 0
0.327890494719288 -89.815 418.2 0 0 0 0
0.328098943857699 -90.11 416.27 0 0 0 0
0.328307392996109 -90.323 414.34 0 0 0 0
0.328515842134519 -90.323 412.4 0 0 0 0
0.328724291272929 -90.323 410.47 0 0 0 0
0.32893274041134 -90.323 408.45 0 0 0 0
0.32914118954975 -90.323 406.25 0 0 0 0
0.32934963868816 -90.323 404.04 0 0 0 0
0.32955808782657 -90.313 401.89 0 0 0 0
0.329766536964981 -90.018 399.96 0 0 0 0
0.329974986103391 -89.722 398.03 0 0 0 0
0.330183435241801 -89.427 396.1 0 0 0 0
0.330391884380211 -88.774 394.17 0 0 0 0
0.330600333518621 -88.085 392.24 0 0 0 0
0.330808782657032 -87.396 390.31 0 0 0 0
0.331017231795442 -86.708 388.38 0 0 0 0
0.331225680933852 -86.019 386.45 0 0 0 0
0.331434130072262 -85.33 384.52 0 0 0 0
0.331642579210673 -84.642 382.59 0 0 0 0
0.331851028349083 -83.953 380.06 0 0 0 0
0.332059477487493 -83.568 376.97 0 0 0 0
0.332267926625903 -83.223 373.88 0 0 0 0
0.332476375764313 -82.78 370.97 0 0 0 0
0.332684824902724 -81.954 368.32 0 0 0 0
0.332893274041134 -81.127 365.68 0 0 0 0
0.333101723179544 -80.771 362.91 0 0 0 0
0.333310172317954 -80.426 359.82 0 0 0 0
0.333518621456365 -80.061 356.73 0 0 0 0
0.333727070594775 -79.648 353.64 0 0 0 0
0.333935519733185 -79.243 350.55 0 0 0 0
0.334143968871595 -78.948 347.46 0 0 0 0
0.334352418010006 -78.653 344.12 0 0 0 0
0.334560867148416 -78.357 340.52 0 0 0 0
0.334769316286826 -78.016 336.92 0 0 0 0
0.334977765425236 -77.672 333.73 0 0 0 0
0.335186214563646 -77.419 330.64 0 0 0 0
0.335394663702057 -77.419 327.34 0 0 0 0
0.335603112840467 -77.419 322.71 0 0 0 0
0.335811561978877 -77.419 318.07 0 0 0 0
0.336020011117287 -77.419 313.44 0 0 0 0
0.336228460255698 -77.419 308.81 0 0 0 0
0.336436909394108 -77.419 304.17 0 0 0 0
0.336645358532518 -77.419 298.81 0 0 0 0
0.336853807670928 -77.419 293.25 0 0 0 0
0.337062256809339 -77.3 288.39 0 0 0 0
0.337270705947749 -76.956 284.06 0 0 0 0
0.337479155086159 -76.612 279.74 0 0 0 0
0.337687604224569 -76.267 275.41 0 0 0 0
0.337896053362979 -75.923 271.02 0 0 0 0
0.33810450250139 -75.579 266.08 0 0 0 0
0.3383129516398 -75.576 261.14 0 0 0 0
0.33852140077821 -75.576 255.65 0 0 0 0
0.33872984991662 -75.483 250.09 0 0 0 0
0.338938299055031 -75.188 243.73 0 0 0 0
0.339146748193441 -74.892 236.93 0 0 0 0
0.339355197331851 -74.575 230.4 0 0 0 0
0.339563646470261 -74.161 224.22 0 0 0 0
0.339772095608671 -73.748 218.17 0 0 0 0
0.339980544747082 -73.335 212.61 0 0 0 0
0.340188993885492 -72.922 207.05 0 0 0 0
0.340397443023902 -72.307 201.49 0 0 0 0
0.340605892162312 -71.618 195.93 0 0 0 0
0.340814341300723 -70.929 189.34 0 0 0 0
0.341022790439133 -70.241 182.39 0 0 0 0
0.341231239577543 -69.552 176.92 0 0 0 0
0.341439688715953 -68.994 171.49 0 0 0 0
0.341648137854364 -68.65 165.93 0 0 0 0
0.341856586992774 -68.305 160.37 0 0 0 0
0.342065036131184 -67.622 155.39 0 0 0 0
0.342273485269594 -66.796 150.45 0 0 0 0
0.342481934408004 -65.969 146.11 0 0 0 0
0.342690383546415 -65.143 141.99 0 0 0 0
0.342898832684825 -64.35 137.83 0 0 0 0
0.343107281823235 -63.661 132.89 0 0 0 0
0.343315730961645 -62.972 127.95 0 0 0 0
0.343524180100056 -62.089 123.51 0 0 0 0
0.343732629238466 -61.056 119.19 0 0 0 0
0.343941078376876 -60.023 114.86 0 0 0 0
0.344149527515286 -59.296 110.54 0 0 0 0
0.344357976653696 -58.607 106.67 0 0 0 0
0.344566425792107 -57.992 103.58 0 0 0 0
0.344774874930517 -57.647 100.49 0 0 0 0
0.344983324068927 -57.303 96.687 0 0 0 0
0.345191773207337 -56.7 92.569 0 0 0 0
0.345400222345748 -55.874 88.471 0 0 0 0
0.345608671484158 -55.3 85.382 0 0 0 0
0.345817120622568 -55.3 82.294 0 0 0 0
0.346025569760978 -55.3 79.383 0 0 0 0
0.346234018899389 -55.083 76.809 0 0 0 0
0.346442468037799 -54.739 74.235 0 0 0 0
0.346650917176209 -54.395 71.315 0 0 0 0
0.346859366314619 -53.591 68.226 0 0 0 0
0.347067815453029 -52.765 65.138 0 0 0 0
0.34727626459144 -52.535 63.078 0 0 0 0
0.34748471372985 -52.535 61.019 0 0 0 0
0.34769316286826 -52.535 58.96 0 0 0 0
0.34790161200667 -52.535 56.901 0 0 0 0
0.348110061145081 -52.535 54.842 0 0 0 0
0.348318510283491 -52.535 53.119 0 0 0 0
0.348526959421901 -52.535 51.575 0 0 0 0
0.348735408560311 -52.535 50.031 0 0 0 0
0.348943857698721 -52.356 48.486 0 0 0 0
0.349152306837132 -52.098 46.942 0 0 0 0
0.349360755975542 -51.839 45.556 0 0 0 0
0.349569205113952 -51.613 44.526 0 0 0 0
0.349777654252362 -51.613 43.496 0 0 0 0
0.349986103390773 -51.613 42.336 0 0 0 0
0.350194552529183 -51.613 41.101 0 0 0 0
0.350403001667593 -51.613 39.949 0 0 0 0
0.350611450806003 -51.613 38.919 0 0 0 0
0.350819899944414 -51.613 37.89 0 0 0 0
0.351028349082824 -51.613 36.968 0 0 0 0
0.351236798221234 -51.613 36.086 0 0 0 0
0.351445247359644 -51.613 35.203 0 0 0 0
0.351653696498055 -51.613 34.546 0 0 0 0
0.351862145636465 -51.613 34.032 0 0 0 0
0.352070594774875 -51.613 33.517 0 0 0 0
0.352279043913285 -51.613 33.002 0 0 0 0
0.352487493051695 -51.512 32.487 0 0 0 0
0.352695942190106 -51.167 31.972 0 0 0 0
0.352904391328516 -50.823 31.458 0 0 0 0
0.353112840466926 -50.479 30.943 0 0 0 0
0.353321289605336 -50.134 30.472 0 0 0 0
0.353529738743747 -49.79 30.031 0 0 0 0
0.353738187882157 -49.77 29.589 0 0 0 0
0.353946637020567 -49.77 29.358 0 0 0 0
0.354155086158977 -49.77 29.358 0 0 0 0
0.354363535297387 -49.558 29.358 0 0 0 0
0.354571984435798 -49.3 29.358 0 0 0 0
0.354780433574208 -49.042 29.358 0 0 0 0
0.354988882712618 -48.701 29.358 0 0 0 0
0.355197331851028 -48.111 29.358 0 0 0 0
0.355405780989439 -47.52 29.358 0 0 0 0
0.355614230127849 -46.967 29.358 0 0 0 0
0.355822679266259 -46.672 29.358 0 0 0 0
0.356031128404669 -46.377 29.358 0 0 0 0
0.356239577543079 -46.08 29.358 0 0 0 0
0.35644802668149 -45.392 29.358 0 0 0 0
0.3566564758199 -44.703 29.358 0 0 0 0
0.35686492495831 -44.014 29.358 0 0 0 0
0.35707337409672 -43.326 29.358 0 0 0 0
0.357281823235131 -42.637 29.358 0 0 0 0
0.357490272373541 -42.012 29.358 0 0 0 0
0.357698721511951 -41.422 29.358 0 0 0 0
0.357907170650361 -40.832 29.358 0 0 0 0
0.358115619788772 -40.086 29.358 0 0 0 0
0.358324068927182 -39.2 29.358 0 0 0 0
0.358532518065592 -38.315 29.358 0 0 0 0
0.358740967204002 -37.549 29.358 0 0 0 0
0.358949416342412 -36.959 29.358 0 0 0 0
0.359157865480823 -36.368 29.358 0 0 0 0
0.359366314619233 -35.695 29.358 0 0 0 0
0.359574763757643 -34.809 29.358 0 0 0 0
0.359783212896053 -33.924 29.358 0 0 0 0
0.359991662034464 -33.085 29.358 0 0 0 0
0.360200111172874 -32.495 29.358 0 0 0 0
0.360408560311284 -31.905 29.358 0 0 0 0
0.360617009449694 -31.303 29.358 0 0 0 0
0.360825458588104 -30.418 29.358 0 0 0 0
0.361033907726515 -29.533 29.358 0 0 0 0
0.361242356864925 -28.647 29.079 0 0 0 0
0.361450806003335 -28.032 28.693 0 0 0 0
0.361659255141745 -27.441 28.307 0 0 0 0
0.361867704280156 -26.851 27.912 0 0 0 0
0.362076153418566 -26.074 27.471 0 0 0 0
0.362284602556976 -25.247 27.029 0 0 0 0
0.362493051695386 -24.498 26.606 0 0 0 0
0.362701500833797 -23.81 26.606 0 0 0 0
0.362909949972207 -23.121 26.606 0 0 0 0
0.363118399110617 -22.584 26.606 0 0 0 0
0.363326848249027 -22.068 26.606 0 0 0 0
0.363535297387437 -21.551 26.606 0 0 0 0
0.363743746525848 -21.012 26.478 0 0 0 0
0.363952195664258 -20.421 25.963 0 0 0 0
0.364160644802668 -19.831 25.449 0 0 0 0
0.364369093941078 -19.184 24.934 0 0 0 0
0.364577543079489 -18.298 24.419 0 0 0 0
0.364785992217899 -17.413 23.904 0 0 0 0
0.364994441356309 -16.548 23.058 0 0 0 0
0.365202890494719 -15.958 22.176 0 0 0 0
0.365411339633129 -15.368 21.293 0 0 0 0
0.36561978877154 -14.777 20.756 0 0 0 0
0.36582823790995 -14.502 20.315 0 0 0 0
0.36603668704836 -14.243 19.873 0 0 0 0
0.36624513618677 -13.985 19.139 0 0 0 0
0.366453585325181 -13.601 18.257 0 0 0 0
0.366662034463591 -13.011 17.374 0 0 0 0
0.366870483602001 -12.42 16.492 0 0 0 0
0.367078932740411 -11.83 15.609 0 0 0 0
0.367287381878822 -11.24 14.727 0 0 0 0
0.367495831017232 -10.65 14.032 0 0 0 0
0.367704280155642 -10.092 13.591 0 0 0 0
0.367912729294052 -9.748 13.15 0 0 0 0
0.368121178432463 -9.403 12.709 0 0 0 0
0.368329627570873 -9.082 12.267 0 0 0 0
0.368538076709283 -8.786 11.826 0 0 0 0
0.368746525847693 -8.491 11.385 0 0 0 0
0.368954974986103 -7.999 10.944 0 0 0 0
0.369163424124514 -7.113 10.502 0 0 0 0
0.369371873262924 -6.228 10.056 0 0 0 0
0.369580322401334 -5.421 9.541 0 0 0 0
0.369788771539744 -4.904 9.027 0 0 0 0
0.369997220678155 -4.387 8.512 0 0 0 0
0.370205669816565 -3.871 7.997 0 0 0 0
0.370414118954975 -2.927 7.482 0 0 0 0
0.370622568093385 -1.747 7.021 0 0 0 0
0.370831017231795 -0.566 6.579 0 0 0 0
0.371039466370206 0.614 6.138 0 0 0 0
0.371247915508616 1.795 5.697 0 0 0 0
0.371456364647026 2.976 5.256 0 0 0 0
0.371664813785436 4.235 4.814 0 0 0 0
0.371873262923847 5.612 4.587 0 0 0 0
0.372081712062257 6.989 4.587 0 0 0 0
0.372290161200667 8.225 4.587 0 0 0 0
0.372498610339077 9.405 4.749 0 0 0 0
0.372707059477488 10.586 5.19 0 0 0 0
0.372915508615898 12.09 5.631 0 0 0 0
0.373123957754308 13.812 6.218 0 0 0 0
0.373332406892718 15.534 7.248 0 0 0 0
0.373540856031128 16.938 8.277 0 0 0 0
0.373749305169539 18.315 9.07 0 0 0 0
0.373957754307949 19.988 9.688 0 0 0 0
0.374166203446359 22.571 10.092 0 0 0 0
0.374374652584769 23.804 10.092 0 0 0 0
0.37458310172318 23.46 10.092 0 0 0 0
0.37479155086159 23.116 9.857 0 0 0 0
0.375 22.393 8.828 0 0 0 0
